,airline,cabin class,booking class,duration,price,country code,decreased price
7292,KL,BUSINESS,D,750,6248.38,169,1
7293,AA,BUSINESS,D,770,5939.79,97,1
7294,AF,ECONOMY,B,880,3382.01,109,1
7295,BA,PREMIUM_ECO,W,510,5825.41,92,1
7296,AF,BUSINESS,D,465,4766.82,109,1
7297,A5,ECONOMY,A,85,2524.02,109,1
7298,VS,BUSINESS,I,760,4136.1900000000005,92,1
7299,AF,BUSINESS,D,675,5443.67,109,1
7300,AF,PREMIUM_ECO,A,1480,6176.76,109,1
7301,AF,ECONOMY,M,913,4365.51,109,1
7302,BA,PREMIUM_ECO,W,635,4418.07,92,1
7303,AF,BUSINESS,I,465,6638.780000000001,109,1
7304,EK,ECONOMY,U,740,2224.75,95,1
7305,AF,BUSINESS,D,710,4871.78,109,1
7306,BA,BUSINESS,D,855,4619.06,109,1
7307,KL,BUSINESS,Z,505,7165.56,100,1
7308,AF,ECONOMY,M,170,1018.91,109,1
7309,AF,PREMIUM_ECO,W,1004,7540.94,109,1
7310,LH,ECONOMY,V,965,3387.7799999999997,95,1
7311,LH,BUSINESS,D,655,7052.24,95,1
7312,BA,ECONOMY,Y,390,5028.63,92,1
7313,KL,BUSINESS,J,1050,16288.08,109,1
7314,AF,ECONOMY,U,720,1908.05,109,1
7315,AF,BUSINESS,J,960,6315.0,171,1
7316,LX,BUSINESS,Z,915,5266.48,171,1
7317,BA,PREMIUM_ECO,W,760,4863.2,92,1
7318,AF,BUSINESS,C,650,9044.11,109,1
7319,BA,ECONOMY,Y,540,5330.57,92,1
7320,BA,ECONOMY,Y,490,4585.3099999999995,92,1
7321,BA,ECONOMY,B,905,3965.26,92,1
7322,LH,BUSINESS,D,705,7119.16,95,1
7323,AF,BUSINESS,I,640,8467.5,109,1
7324,SQ,BUSINESS,Z,740,5835.24,95,1
7325,AY,ECONOMY,M,160,4427.79,172,1
7326,KL,BUSINESS,I,932,7319.35,169,1
7327,EK,BUSINESS,C,1105,5429.1900000000005,109,1
7328,AF,ECONOMY,H,750,2357.26,109,1
7329,BA,PREMIUM_ECO,W,465,5410.1900000000005,92,1
7330,BA,PREMIUM_ECO,W,320,2988.16,92,1
7331,VS,ECONOMY,R,455,4104.35,92,1
7332,CX,PREMIUM_ECO,E,935,951.58,169,1
7333,BA,BUSINESS,R,1025,5709.860000000001,170,1
7334,BA,ECONOMY,B,420,4802.1,92,1
7335,AY,ECONOMY,R,85,169.22,172,1
7336,KL,ECONOMY,M,85,1618.91,100,1
7337,BA,BUSINESS,R,705,7148.31,92,1
7338,BA,BUSINESS,J,945,6259.62,171,1
7339,AF,ECONOMY,Y,834,5957.85,109,1
7340,AF,BUSINESS,I,710,6062.05,109,1
7341,BA,BUSINESS,R,675,8755.810000000001,92,1
7342,IB,BUSINESS,I,300,8088.18,98,1
7343,LH,ECONOMY,Y,895,4769.45,95,1
7344,BA,BUSINESS,R,680,10014.43,92,1
7345,DL,ECONOMY,Y,135,4289.219999999999,169,1
7346,KL,BUSINESS,D,755,4082.96,109,1
7347,BA,BUSINESS,R,595,9899.11,92,1
7348,OS,BUSINESS,P,895,6256.110000000001,95,1
7349,AF,BUSINESS,I,745,5850.74,109,1
7350,9W,BUSINESS,I,125,1275.7,92,1
7351,AF,BUSINESS,D,940,5979.35,171,1
7352,9W,BUSINESS,J,580,5065.0,100,1
7353,BA,PREMIUM_ECO,W,425,7995.86,92,1
7354,BA,BUSINESS,D,645,7342.57,92,1
7355,CA,ECONOMY,H,1045,2863.39,95,1
7356,LH,ECONOMY,Y,75,2477.23,100,1
7357,AA,BUSINESS,D,860,6946.54,95,1
7358,UA,BUSINESS,D,790,8288.18,169,1
7359,BA,BUSINESS,R,724,8475.279999999999,92,1
7360,AF,ECONOMY,T,685,3477.45,109,1
7361,LH,ECONOMY,U,50,2234.0,169,1
7362,LX,BUSINESS,D,505,6475.61,171,1
7363,AF,BUSINESS,J,355,6313.4,109,1
7364,LX,FIRST,A,875,6321.04,95,1
7365,LH,BUSINESS,J,680,7144.3,109,1
7366,BA,ECONOMY,Y,880,3255.39,170,1
7367,SN,ECONOMY,M,70,1625.15,92,1
7368,AA,BUSINESS,D,520,5026.52,109,1
7369,EK,BUSINESS,J,530,5978.889999999999,92,1
7370,BA,PREMIUM_ECO,W,645,6596.0599999999995,92,1
7371,LH,BUSINESS,D,770,5019.02,169,1
7372,LH,BUSINESS,D,380,4389.49,95,1
7373,SQ,BUSINESS,D,815,5127.59,95,1
7374,KL,BUSINESS,J,1015,5435.92,109,1
7375,BA,ECONOMY,Y,320,5476.8,92,1
7376,BA,BUSINESS,R,510,6710.41,92,1
7377,BA,BUSINESS,R,815,12994.15,92,1
7378,AA,PREMIUM_ECO,W,615,6240.51,92,1
7379,BA,ECONOMY,Y,245,3055.02,92,1
7380,BA,PREMIUM_ECO,W,660,6877.33,92,1
7381,UA,FIRST,Z,916,6754.46,171,1
7382,AF,BUSINESS,J,755,12155.28,109,1
7383,LH,BUSINESS,D,485,5497.27,95,1
7384,AF,BUSINESS,D,780,4798.97,109,1
7385,AF,BUSINESS,C,535,9569.67,109,1
7386,AA,FIRST,I,701,9387.21,92,1
7387,AF,ECONOMY,K,583,1772.34,109,1
7388,BA,BUSINESS,J,730,4450.12,109,1
7389,AF,BUSINESS,J,688,5960.63,171,1
7390,LH,BUSINESS,D,70,6066.57,171,1
7391,AF,BUSINESS,J,600,7069.36,171,1
7392,VS,BUSINESS,D,435,4932.89,92,1
7393,AF,BUSINESS,I,330,5985.84,109,1
7394,MK,ECONOMY,O,700,3607.98,95,1
7395,AF,BUSINESS,C,710,7571.63,109,1
7396,BA,BUSINESS,J,835,5204.3,169,1
7397,BA,PREMIUM_ECO,W,660,5589.36,92,1
7398,OS,ECONOMY,Y,90,1061.62,109,1
7399,BA,ECONOMY,V,850,3719.19,92,1
7400,AY,ECONOMY,T,825,3189.83,92,1
7401,CA,BUSINESS,D,550,6389.55,95,1
7402,IB,ECONOMY,N,60,1213.6,98,1
7403,AF,BUSINESS,I,695,4583.52,109,1
7404,AA,BUSINESS,D,920,4568.48,97,1
7405,AF,BUSINESS,I,695,7254.8,109,1
7406,AF,BUSINESS,J,115,6604.6,109,1
7407,AF,BUSINESS,D,890,6393.15,109,1
7408,BA,BUSINESS,D,85,1697.73,109,1
7409,SA,ECONOMY,Y,910,5126.389999999999,169,1
7410,SN,BUSINESS,P,585,5225.389999999999,109,1
7411,AF,BUSINESS,D,609,6177.27,109,1
7412,AF,BUSINESS,J,730,7226.95,109,1
7413,AA,ECONOMY,L,148,4000.9700000000003,98,1
7414,IB,ECONOMY,Y,95,2399.39,98,1
7415,BA,BUSINESS,D,525,4054.92,109,1
7416,BA,PREMIUM_ECO,W,555,5628.7,92,1
7417,BA,BUSINESS,R,525,8314.36,92,1
7418,AA,ECONOMY,Y,750,7400.4,95,1
7419,AF,ECONOMY,Y,660,4323.72,109,1
7420,LX,ECONOMY,W,200,2531.74,109,1
7421,BA,PREMIUM_ECO,W,635,4466.68,92,1
7422,AF,PREMIUM_ECO,S,485,4483.13,109,1
7423,BA,BUSINESS,D,85,1960.08,109,1
7424,EI,ECONOMY,D,1145,4489.07,170,1
7425,BA,PREMIUM_ECO,E,690,5166.52,92,1
7426,AF,ECONOMY,B,635,5869.86,109,1
7427,IB,BUSINESS,I,1085,2128.19,169,1
7428,LH,BUSINESS,Z,790,4831.8099999999995,171,1
7429,KL,ECONOMY,B,235,2581.69,95,1
7430,AF,PREMIUM_ECO,S,760,5338.4400000000005,109,1
7431,AF,ECONOMY,M,120,1472.51,109,1
7432,BA,BUSINESS,J,810,6545.01,169,1
7433,BA,PREMIUM_ECO,W,670,4518.139999999999,92,1
7434,AF,BUSINESS,C,675,8213.49,171,1
7435,TP,BUSINESS,D,-240,5509.16,98,1
7436,AA,FIRST,J,945,6677.07,109,1
7437,IB,BUSINESS,I,610,4623.51,98,1
7438,BA,PREMIUM_ECO,W,625,4886.33,92,1
7439,DL,BUSINESS,Z,487,3192.91,92,1
7440,LH,ECONOMY,B,782,5555.280000000001,169,1
7441,EK,BUSINESS,I,930,4210.360000000001,95,1
7442,AF,BUSINESS,J,1105,5435.59,95,1
7443,AF,BUSINESS,D,680,6174.48,109,1
7444,AF,BUSINESS,Z,770,5134.139999999999,109,1
7445,DL,BUSINESS,I,595,7660.24,169,1
7446,BA,ECONOMY,B,580,5302.35,92,1
7447,AF,BUSINESS,D,570,5216.55,109,1
7448,BA,BUSINESS,R,490,4882.42,92,1
7449,BA,BUSINESS,R,370,6424.65,92,1
7450,AF,ECONOMY,K,160,3045.99,109,1
7451,AF,BUSINESS,D,495,7193.16,109,1
7452,AF,BUSINESS,D,435,5980.719999999999,109,1
7453,EK,BUSINESS,O,885,5773.04,92,1
7454,SU,ECONOMY,Q,530,2080.89,109,1
7455,AA,BUSINESS,D,774,5658.16,169,1
7456,BA,ECONOMY,Y,465,7124.02,92,1
7457,KL,BUSINESS,J,751,4885.38,109,1
7458,AA,ECONOMY,Y,791,4553.88,92,1
7459,UA,ECONOMY,K,530,3142.23,109,1
7460,AF,BUSINESS,C,710,7946.55,109,1
7461,AA,BUSINESS,R,555,4968.77,109,1
7462,BA,ECONOMY,N,240,2751.84,92,1
7463,AF,ECONOMY,A,65,2114.29,109,1
7464,DL,FIRST,P,849,6758.26,109,1
7465,AF,BUSINESS,D,550,5132.530000000001,109,1
7466,BA,PREMIUM_ECO,W,435,5794.780000000001,92,1
7467,AF,BUSINESS,C,715,7605.07,109,1
7468,AA,BUSINESS,D,975,3876.97,169,1
7469,AF,PREMIUM_ECO,W,785,5010.93,100,1
7470,LH,BUSINESS,J,845,7820.02,95,1
7471,BA,BUSINESS,R,900,5733.8099999999995,169,1
7472,QR,BUSINESS,C,355,5686.76,171,1
7473,AF,BUSINESS,C,655,8022.49,109,1
7474,LX,BUSINESS,Z,935,7267.44,169,1
7475,DL,BUSINESS,C,803,6712.66,95,1
7476,LX,BUSINESS,C,920,6463.67,92,1
7477,DL,ECONOMY,Y,640,5966.1900000000005,169,1
7478,AF,ECONOMY,M,785,2443.76,109,1
7479,LH,BUSINESS,Z,1055,7639.72,171,1
7480,KL,ECONOMY,Y,155,1206.94,100,1
7481,AA,BUSINESS,D,145,5302.37,98,1
7482,AF,BUSINESS,I,530,6650.26,109,1
7483,EI,ECONOMY,J,880,5926.51,170,1
7484,AF,BUSINESS,J,793,7010.91,109,1
7485,SN,BUSINESS,C,125,1399.05,92,1
7486,AA,PREMIUM_ECO,W,830,5025.88,92,1
7487,LH,BUSINESS,D,705,3800.07,169,1
7488,LH,BUSINESS,D,1110,8532.48,95,1
7489,AF,PREMIUM_ECO,W,475,5184.27,109,1
7490,TK,BUSINESS,K,1020,4086.43,169,1
7491,LH,BUSINESS,D,665,7979.22,169,1
7492,AF,BUSINESS,J,920,6606.97,109,1
7493,AM,BUSINESS,C,824,6151.79,109,1
7494,AF,BUSINESS,C,625,4130.09,109,1
7495,AF,BUSINESS,J,100,967.02,109,1
7496,LH,BUSINESS,C,685,7484.7,95,1
7497,BA,ECONOMY,B,685,4078.16,92,1
7498,AF,ECONOMY,W,955,5192.360000000001,109,1
7499,AF,BUSINESS,I,885,5779.38,109,1
7500,VS,ECONOMY,V,415,2811.6800000000003,92,1
7501,AF,ECONOMY,A,80,2142.05,109,1
7502,LH,BUSINESS,J,515,7837.1,95,1
7503,BA,PREMIUM_ECO,W,660,4828.33,92,1
7504,BA,PREMIUM_ECO,W,390,4877.6,92,1
7505,LH,BUSINESS,Z,754,7026.44,95,1
7506,AF,BUSINESS,D,135,1994.9,109,1
7507,LH,BUSINESS,J,610,6825.08,100,1
7508,BA,BUSINESS,D,770,7381.74,92,1
7509,SN,BUSINESS,D,500,5424.73,169,1
7510,BA,BUSINESS,J,620,4868.91,169,1
7511,BA,ECONOMY,Y,970,3305.0699999999997,171,1
7512,AF,PREMIUM_ECO,S,550,4478.24,109,1
7513,LH,BUSINESS,D,700,6164.76,169,1
7514,AF,PREMIUM_ECO,S,650,3061.1800000000003,109,1
7515,BA,BUSINESS,D,80,3218.5299999999997,109,1
7516,EK,ECONOMY,R,360,3300.96,95,1
7517,LH,BUSINESS,J,785,6050.8,95,1
7518,BA,ECONOMY,B,890,3116.6800000000003,92,1
7519,BA,ECONOMY,B,920,2007.38,92,1
7520,AA,BUSINESS,R,515,7283.65,109,1
7521,JJ,ECONOMY,Y,885,2539.92,95,1
7522,KL,BUSINESS,J,785,7277.88,171,1
7523,EK,BUSINESS,C,805,7990.71,171,1
7524,BA,ECONOMY,V,840,3483.4700000000003,92,1
7525,KL,BUSINESS,C,549,7126.72,109,1
7526,AA,ECONOMY,Y,795,7349.75,97,1
7527,AF,PREMIUM_ECO,A,495,3803.13,169,1
7528,AF,BUSINESS,C,545,4673.43,109,1
7529,BA,PREMIUM_ECO,W,495,5586.9,92,1
7530,BA,PREMIUM_ECO,W,415,4683.139999999999,92,1
7531,BA,PREMIUM_ECO,W,625,6966.41,92,1
7532,BA,PREMIUM_ECO,W,460,5996.16,92,1
7533,BA,BUSINESS,R,675,7516.35,92,1
7534,BA,BUSINESS,R,495,8238.85,92,1
7535,KL,BUSINESS,D,570,6450.99,109,1
7536,AF,BUSINESS,I,480,7520.01,109,1
7537,BA,ECONOMY,B,535,4803.2,92,1
7538,BA,PREMIUM_ECO,W,670,4175.360000000001,92,1
7539,AA,BUSINESS,R,415,6112.37,109,1
7540,AF,BUSINESS,D,625,6343.95,109,1
7541,AF,ECONOMY,W,90,2438.93,109,1
7542,LH,BUSINESS,C,685,7172.37,169,1
7543,WY,BUSINESS,D,905,4290.47,109,1
7544,LH,BUSINESS,Z,710,6817.59,171,1
7545,LX,ECONOMY,S,470,2948.84,171,1
7546,AF,BUSINESS,I,780,4287.4,109,1
7547,AF,ECONOMY,W,70,2924.76,109,1
7548,BA,ECONOMY,B,550,4649.5599999999995,92,1
7549,KL,ECONOMY,K,100,3137.51,100,1
7550,LH,BUSINESS,C,475,5354.46,95,1
7551,JJ,ECONOMY,Y,970,7252.62,109,1
7552,LH,BUSINESS,C,780,6813.49,95,1
7553,BA,BUSINESS,R,630,8293.25,92,1
7554,IB,BUSINESS,R,600,6026.21,98,1
7555,AF,PREMIUM_ECO,S,725,5202.79,109,1
7556,AF,BUSINESS,J,987,5069.93,109,1
7557,AF,PREMIUM_ECO,W,680,3125.04,100,1
7558,LX,BUSINESS,P,720,8097.87,171,1
7559,AF,BUSINESS,D,565,5644.84,109,1
7560,AF,BUSINESS,J,488,7991.91,109,1
7561,LX,BUSINESS,D,570,7891.43,171,1
7562,LH,BUSINESS,C,780,10056.0,95,1
7563,BA,BUSINESS,D,660,11495.06,92,1
7564,LH,BUSINESS,Z,755,6825.69,171,1
7565,IB,BUSINESS,R,330,2494.4700000000003,98,1
7566,BA,PREMIUM_ECO,W,475,4605.38,92,1
7567,KL,ECONOMY,Y,95,3654.23,109,1
7568,AF,ECONOMY,W,85,1769.05,109,1
7569,BA,BUSINESS,R,490,7416.22,92,1
7570,BA,PREMIUM_ECO,W,515,2963.8,92,1
7571,LH,PREMIUM_ECO,E,655,5264.27,95,1
7572,KL,BUSINESS,D,455,6938.21,100,1
7573,AF,BUSINESS,D,875,7730.74,109,1
7574,LH,BUSINESS,C,490,8892.470000000001,95,1
7575,AF,BUSINESS,I,655,7519.45,109,1
7576,LH,BUSINESS,C,555,6324.28,95,1
7577,BA,ECONOMY,Y,255,4423.59,92,1
7578,SN,BUSINESS,Z,500,4351.6,169,1
7579,BA,ECONOMY,Y,235,4298.28,92,1
7580,LH,BUSINESS,J,645,7985.71,95,1
7581,BA,BUSINESS,I,895,4074.98,169,1
7582,LH,BUSINESS,D,1000,4501.49,169,1
7583,BA,BUSINESS,D,695,8567.23,92,1
7584,AF,ECONOMY,T,675,2484.1400000000003,109,1
7585,BA,ECONOMY,B,1125,4687.32,109,1
7586,AF,PREMIUM_ECO,A,440,3910.23,109,1
7587,BA,ECONOMY,Y,390,3994.94,92,1
7588,NH,BUSINESS,D,930,4716.15,169,1
7589,LH,BUSINESS,D,800,7977.49,171,1
7590,LH,PREMIUM_ECO,G,620,4003.59,95,1
7591,BA,BUSINESS,C,1350,8568.93,92,1
7592,AF,BUSINESS,I,710,6830.02,109,1
7593,BA,ECONOMY,Y,900,2917.0699999999997,100,1
7594,AA,BUSINESS,D,800,3877.5,171,1
7595,AF,BUSINESS,C,125,6182.47,109,1
7596,BA,ECONOMY,Y,390,5109.8099999999995,92,1
7597,LX,BUSINESS,D,495,7727.0,109,1
7598,AF,BUSINESS,C,740,9798.720000000001,109,1
7599,MH,BUSINESS,Z,820,8165.05,92,1
7600,AF,BUSINESS,J,745,9233.279999999999,109,1
7601,AA,BUSINESS,D,845,6195.34,95,1
7602,LH,BUSINESS,C,530,4238.43,95,1
7603,AY,BUSINESS,D,820,4647.280000000001,169,1
7604,AF,BUSINESS,I,670,6473.69,109,1
7605,QF,ECONOMY,O,1480,5101.09,100,1
7606,AF,ECONOMY,B,455,2969.9,109,1
7607,AF,BUSINESS,D,430,8063.23,109,1
7608,AF,ECONOMY,V,705,3959.58,92,1
7609,BA,BUSINESS,R,395,8136.86,92,1
7610,AF,BUSINESS,D,670,6814.71,109,1
7611,LH,BUSINESS,D,545,5745.15,95,1
7612,AF,BUSINESS,D,505,5073.09,109,1
7613,AF,ECONOMY,B,110,3833.19,109,1
7614,BA,BUSINESS,J,445,9165.8,92,1
7615,AF,BUSINESS,C,485,8165.25,109,1
7616,EK,BUSINESS,I,435,4752.0599999999995,95,1
7617,AF,ECONOMY,M,340,4412.39,109,1
7618,BA,ECONOMY,S,680,2425.6,92,1
7619,BA,BUSINESS,R,799,7997.09,92,1
7620,CX,BUSINESS,I,745,7094.7,95,1
7621,AF,BUSINESS,C,755,6198.26,109,1
7622,KL,BUSINESS,D,645,4894.73,169,1
7623,BA,BUSINESS,J,850,7107.37,169,1
7624,AF,BUSINESS,C,465,6729.49,109,1
7625,AF,BUSINESS,C,670,8747.74,109,1
7626,AA,PREMIUM_ECO,W,660,6078.54,92,1
7627,KL,BUSINESS,J,898,5431.87,169,1
7628,EK,BUSINESS,C,370,4892.42,92,1
7629,AT,BUSINESS,C,270,4918.29,109,1
7630,TP,ECONOMY,Q,560,3444.24,109,1
7631,AF,ECONOMY,W,680,3235.31,109,1
7632,LH,ECONOMY,W,610,3775.9,173,1
7633,AA,BUSINESS,J,430,6443.52,92,1
7634,AF,BUSINESS,J,870,5645.94,171,1
7635,LH,BUSINESS,D,700,6490.9,95,1
7636,AF,BUSINESS,I,835,7716.32,109,1
7637,BA,PREMIUM_ECO,W,810,3902.95,92,1
7638,AF,BUSINESS,Z,1168,3300.96,109,1
7639,AF,ECONOMY,K,690,4347.26,109,1
7640,AF,BUSINESS,C,755,6284.22,109,1
7641,LH,BUSINESS,J,710,8848.869999999999,109,1
7642,AF,BUSINESS,I,506,3479.33,169,1
7643,BA,BUSINESS,R,565,7478.68,92,1
7644,VS,BUSINESS,J,380,6497.43,92,1
7645,BA,ECONOMY,Y,990,6058.1,92,1
7646,AF,ECONOMY,Y,125,2889.93,109,1
7647,BA,PREMIUM_ECO,E,830,7134.23,92,1
7648,A5,ECONOMY,A,55,1928.48,109,1
7649,BA,PREMIUM_ECO,W,920,4831.77,100,1
7650,BA,PREMIUM_ECO,W,455,5892.780000000001,92,1
7651,BA,ECONOMY,Y,970,4331.13,109,1
7652,AF,BUSINESS,D,530,5181.38,109,1
7653,AF,BUSINESS,D,930,8226.27,171,1
7654,AF,BUSINESS,C,710,6724.99,109,1
7655,LH,BUSINESS,J,640,7967.71,95,1
7656,LX,BUSINESS,Z,605,6530.18,171,1
7657,BA,PREMIUM_ECO,W,780,4575.18,171,1
7658,LX,ECONOMY,S,660,1175.48,171,1
7659,AF,BUSINESS,J,1270,8312.93,109,1
7660,BA,BUSINESS,R,595,7508.62,92,1
7661,SQ,ECONOMY,Y,385,1179.38,92,1
7662,AF,ECONOMY,W,1070,2061.9,109,1
7663,BA,BUSINESS,R,475,5531.83,92,1
7664,EK,BUSINESS,I,390,7881.01,171,1
7665,BA,PREMIUM_ECO,W,515,6015.52,92,1
7666,BA,ECONOMY,B,705,3772.25,171,1
7667,AF,BUSINESS,I,948,3830.97,169,1
7668,AA,BUSINESS,D,855,3938.36,109,1
7669,LH,ECONOMY,Y,910,4437.16,95,1
7670,LX,BUSINESS,Z,945,7584.88,171,1
7671,KL,BUSINESS,Z,265,2363.21,95,1
7672,SQ,BUSINESS,J,970,7633.91,171,1
7673,DL,FIRST,F,735,6173.5599999999995,109,1
7674,KL,BUSINESS,I,520,5859.9,100,1
7675,BA,BUSINESS,R,420,6921.1,92,1
7676,LH,BUSINESS,D,75,3413.2200000000003,109,1
7677,LH,BUSINESS,P,785,5210.5599999999995,95,1
7678,AZ,BUSINESS,D,973,4692.64,97,1
7679,AF,BUSINESS,I,675,4915.91,109,1
7680,BA,ECONOMY,Y,625,3310.72,92,1
7681,AF,ECONOMY,W,80,817.76,109,1
7682,LH,ECONOMY,S,950,1153.03,173,1
7683,LX,BUSINESS,Z,615,6112.39,171,1
7684,BA,BUSINESS,J,715,6564.5,169,1
7685,AF,BUSINESS,J,862,5073.94,109,1
7686,BA,BUSINESS,D,1038,6213.15,109,1
7687,AF,BUSINESS,I,950,3948.98,171,1
7688,AF,BUSINESS,Z,520,5035.610000000001,171,1
7689,LH,BUSINESS,D,910,5676.6,95,1
7690,SQ,BUSINESS,C,890,6582.61,171,1
7691,AF,ECONOMY,B,670,4312.8,109,1
7692,AF,ECONOMY,K,435,4007.37,109,1
7693,NH,BUSINESS,D,680,4331.8,169,1
7694,VS,PREMIUM_ECO,S,435,3067.41,92,1
7695,LH,BUSINESS,C,725,11137.92,95,1
7696,AF,BUSINESS,D,560,5242.38,109,1
7697,BA,BUSINESS,R,550,10531.75,92,1
7698,LH,PREMIUM_ECO,E,700,4906.74,95,1
7699,VS,ECONOMY,O,430,2719.5699999999997,92,1
7700,AF,ECONOMY,M,125,2470.93,109,1
7701,BA,BUSINESS,J,770,7194.43,92,1
7702,BA,BUSINESS,R,760,8415.779999999999,92,1
7703,LH,BUSINESS,P,690,3672.84,169,1
7704,BA,ECONOMY,B,590,3361.63,92,1
7705,BA,BUSINESS,D,425,9582.42,92,1
7706,KL,BUSINESS,J,865,6024.3,171,1
7707,BA,BUSINESS,R,625,8074.85,92,1
7708,BA,BUSINESS,R,510,3974.57,92,1
7709,KL,ECONOMY,U,90,1346.06,100,1
7710,AF,BUSINESS,I,505,4069.31,109,1
7711,EK,BUSINESS,J,1380,8408.060000000001,169,1
7712,UA,BUSINESS,D,130,7239.13,171,1
7713,AF,BUSINESS,C,755,7941.2,109,1
7714,LH,ECONOMY,U,240,2040.3899999999999,109,1
7715,BA,ECONOMY,B,740,5378.38,92,1
7716,CX,BUSINESS,C,745,4978.01,97,1
7717,BA,PREMIUM_ECO,W,495,3958.78,92,1
7718,VS,ECONOMY,O,684,1039.79,92,1
7719,LH,BUSINESS,P,710,8289.68,95,1
7720,LH,ECONOMY,S,830,2262.1800000000003,169,1
7721,LH,BUSINESS,C,560,7124.34,95,1
7722,VS,PREMIUM_ECO,H,465,1825.31,92,1
7723,AF,PREMIUM_ECO,S,690,5052.32,109,1
7724,AF,BUSINESS,J,590,7419.59,109,1
7725,BA,BUSINESS,R,875,7359.34,171,1
7726,A5,ECONOMY,Y,90,2870.2200000000003,109,1
7727,LH,PREMIUM_ECO,G,680,3196.86,95,1
7728,AF,BUSINESS,D,765,6912.6,109,1
7729,AF,ECONOMY,M,80,2980.93,109,1
7730,AF,ECONOMY,Y,80,2832.63,109,1
7731,BA,BUSINESS,C,385,5434.98,92,1
7732,KL,BUSINESS,I,811,3760.35,109,1
7733,BA,ECONOMY,Y,160,1767.24,98,1
7734,AF,ECONOMY,H,390,4612.58,109,1
7735,DL,BUSINESS,I,790,5945.57,171,1
7736,BA,BUSINESS,R,500,5759.85,92,1
7737,AF,BUSINESS,C,730,6706.1,109,1
7738,BA,BUSINESS,C,1200,5852.45,170,1
7739,EK,BUSINESS,I,1055,5695.110000000001,95,1
7740,EK,BUSINESS,I,505,5816.71,95,1
7741,AF,ECONOMY,L,695,1909.32,109,1
7742,BA,PREMIUM_ECO,W,435,3433.94,92,1
7743,BA,BUSINESS,R,520,5709.8,109,1
7744,NH,ECONOMY,Y,840,3575.32,169,1
7745,IB,BUSINESS,I,1005,3511.62,169,1
7746,BA,BUSINESS,R,610,6955.67,92,1
7747,BA,BUSINESS,R,655,5771.8,100,1
7748,AF,BUSINESS,I,435,8923.689999999999,109,1
7749,LH,ECONOMY,H,80,2172.33,173,1
7750,AF,ECONOMY,W,800,3084.71,109,1
7751,BA,BUSINESS,D,295,3916.6,92,1
7752,BA,BUSINESS,D,1095,4983.15,97,1
7753,BA,PREMIUM_ECO,W,580,5883.41,92,1
7754,AF,BUSINESS,Z,893,6503.94,169,1
7755,BA,PREMIUM_ECO,W,465,4908.15,92,1
7756,DL,BUSINESS,J,478,10547.71,109,1
7757,SK,PREMIUM_ECO,B,60,2654.46,172,1
7758,LH,BUSINESS,C,610,8912.73,95,1
7759,BA,PREMIUM_ECO,W,405,5527.91,92,1
7760,AF,BUSINESS,C,670,6373.79,109,1
7761,AF,PREMIUM_ECO,S,495,5048.73,109,1
7762,BA,BUSINESS,D,580,9007.810000000001,92,1
7763,IB,BUSINESS,C,-300,7784.37,98,1
7764,BA,ECONOMY,Y,700,1992.6,109,1
7765,DL,BUSINESS,I,929,3872.4,95,1
7766,UA,BUSINESS,Z,485,7728.9,171,1
7767,VS,BUSINESS,I,650,7997.17,92,1
7768,BA,PREMIUM_ECO,E,715,7393.59,92,1
7769,LH,ECONOMY,M,520,3406.1400000000003,92,1
7770,BA,BUSINESS,R,660,12237.62,92,1
7771,LH,BUSINESS,J,710,7182.95,95,1
7772,LH,BUSINESS,D,665,7138.4,95,1
7773,LH,BUSINESS,D,820,5858.32,95,1
7774,IB,BUSINESS,D,705,4865.94,98,1
7775,SK,BUSINESS,C,95,2670.76,95,1
7776,KL,BUSINESS,J,670,3738.23,109,1
7777,IB,BUSINESS,R,435,6276.54,92,1
7778,AF,ECONOMY,W,795,5441.219999999999,109,1
7779,SA,ECONOMY,V,680,4574.71,100,1
7780,TG,BUSINESS,D,1165,5577.16,171,1
7781,LH,ECONOMY,Y,625,4369.21,169,1
7782,AF,BUSINESS,C,650,8588.09,109,1
7783,AY,ECONOMY,K,35,1351.13,172,1
7784,DL,ECONOMY,B,111,2928.58,98,1
7785,LX,BUSINESS,Z,805,6720.01,171,1
7786,LH,BUSINESS,C,675,7973.08,95,1
7787,EK,BUSINESS,I,1045,6143.5,95,1
7788,BA,ECONOMY,Y,485,3449.06,92,1
7789,AF,ECONOMY,U,90,2811.76,109,1
7790,AF,ECONOMY,M,80,1871.3200000000002,109,1
7791,SQ,BUSINESS,J,1165,4985.29,171,1
7792,NH,BUSINESS,C,915,5512.3,95,1
7793,9W,BUSINESS,P,510,4154.08,100,1
7794,KL,ECONOMY,B,805,3189.26,169,1
7795,DL,BUSINESS,D,805,9806.720000000001,171,1
7796,AF,ECONOMY,W,750,7288.91,109,1
7797,AF,PREMIUM_ECO,S,750,5122.66,109,1
7798,AF,PREMIUM_ECO,S,685,4250.57,109,1
7799,LH,BUSINESS,C,860,5832.53,95,1
7800,KL,BUSINESS,I,1160,5501.32,109,1
7801,AF,BUSINESS,J,435,8666.26,109,1
7802,AA,ECONOMY,O,900,1774.1100000000001,92,1
7803,AF,BUSINESS,J,820,4806.91,109,1
7804,DL,ECONOMY,K,678,2147.65,169,1
7805,AA,BUSINESS,J,905,6246.77,169,1
7806,SN,ECONOMY,B,55,1609.95,169,1
